Date,"М1, t","М2, t","ΔМ, t","Т1, °C","Т2, °C","ΔТ, °C","Q, Gcal",USPD,YYYYMM,registrated,scheme,type,area,floors,walls material,year of construction,area of building,"temp,˚C"
2016/1/30,81.96,75.64,6.32,88.74,51.41,37.33,3.05,10,201601,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-19.00601244
2016/1/31,87.25,79.4,7.85,89.81,52.76,37.05,3.22,10,201601,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-14.13605003
2016/2/1,88.72,83.04,5.68,86.91,53.11,33.8,3,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-9.235912065
2016/2/2,89.39,83.43,5.96,83.54,52.16,31.38,2.81,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-8.338228325
2016/2/3,89.88,84.03,5.85,81.51,51.57,29.94,2.69,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-8.945144594
2016/2/4,86.82,80.92,5.9,80.27,50.33,29.94,2.6,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-9.480414212
2016/2/5,89.61,84.02,5.59,77.35,49.91,27.44,2.46,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-4.993365025
2016/2/6,91.41,85.11,6.3,75.42,49.49,25.93,2.37,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-2.111162933
2016/2/7,91.28,84.88,6.4,75.8,49.79,26.01,2.37,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-3.048931797
2016/2/8,91.67,86.35,5.32,76.42,50.54,25.88,2.37,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-2.014224934
2016/2/9,87.03,81.97,5.06,77.21,49.71,27.5,2.39,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-8.606605033
2016/2/10,84.35,78.66,5.69,79.29,49.31,29.98,2.52,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-13.19323337
2016/2/12,90.59,84.68,5.91,83.62,51.97,31.65,2.87,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-11.4887617
2016/2/13,88.46,81.75,6.71,85.83,52.21,33.62,2.97,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-13.00410877
2016/2/14,88.32,81.6,6.72,85.93,52.43,33.5,2.96,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-12.22104303
2016/2/15,89.6,82.98,6.62,88.42,53.82,34.6,3.1,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-12.83285683
2016/2/16,86.05,79.95,6.1,86.62,52.37,34.25,2.95,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-14.79146582
2016/2/17,87.39,81.55,5.84,85.56,52.27,33.29,2.91,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-12.37048332
2016/2/19,88.1,82.7,5.4,81.55,50.64,30.91,2.72,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-9.954829593
2016/2/20,92.04,86.19,5.85,81.21,51.64,29.57,2.71,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-7.577229977
2016/2/21,88.49,81.29,7.2,79.96,50.09,29.87,2.64,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-11.60115093
2016/2/22,84.04,77.92,6.12,78.14,48.14,30,2.52,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-13.04851079
2016/2/23,90.93,83.3,7.63,77.28,49.06,28.22,2.56,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-8.025237938
2016/2/24,87.94,81.56,6.38,76.18,48.31,27.87,2.45,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-8.473947942
2016/2/25,91.32,85.33,5.99,75.47,49,26.47,2.42,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-3.129709989
2016/2/26,91.93,85.57,6.36,73.95,48.87,25.08,2.31,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-0.250902422
2016/2/27,92.25,85.19,7.06,73.21,48.87,24.34,2.25,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,1.908886713
2016/2/28,91.03,83.26,7.77,72.2,48.33,23.87,2.18,10,201602,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,1.272109789
2016/3/1,89.19,82.71,6.48,71.85,47.7,24.15,2.15,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-4.951038778
2016/3/2,88.55,82.35,6.2,71.15,47.13,24.02,2.12,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-7.215337574
2016/3/3,88.74,81.9,6.84,71.15,46.79,24.36,2.16,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-6.454002877
2016/3/4,87.18,80.83,6.35,72.73,47.05,25.68,2.24,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-8.706302484
2016/3/5,86.02,79.73,6.29,75.05,47.55,27.5,2.37,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-12.22576425
2016/3/6,85.7,80.04,5.66,78.49,48.61,29.88,2.56,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-13.17703414
2016/3/7,88.84,82.41,6.43,82,50.67,31.33,2.79,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-12.58231244
2016/3/8,90.9,84.34,6.56,82.76,51.68,31.08,2.83,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-9.021417523
2016/3/10,89.33,82.72,6.61,77.16,49.38,27.78,2.48,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-8.571153338
2016/3/11,90.86,85.06,5.8,74.13,48.72,25.41,2.31,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-3.484120748
2016/3/12,93.27,85.71,7.56,70.71,47.64,23.07,2.15,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-0.184273547
2016/3/13,92.46,84.6,7.86,69.77,47.24,22.53,2.08,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,1.110196451
2016/3/15,89.54,82.17,7.37,70,46.71,23.29,2.08,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-6.01470379
2016/3/16,81.87,75.24,6.63,68.88,44.48,24.4,1.99,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-11.35496871
2016/3/17,87.84,81.84,6,68.98,45.51,23.47,2.05,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-3.941061884
2016/3/19,88.25,81.31,6.94,67.72,45.72,22,1.94,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,0.582158504
2016/3/22,90.84,83.48,7.36,68.34,46.66,21.68,1.96,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,1.222815591
2016/3/23,87.29,80.39,6.9,67.47,45.31,22.16,1.93,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-3.055220912
2016/3/24,89.5,82.61,6.89,66.95,45.33,21.62,1.93,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-2.015594119
2016/3/25,90.32,84.51,5.81,66.49,45.47,21.02,1.89,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,2.128135261
2016/3/26,90.87,83.82,7.05,65.97,45.22,20.75,1.88,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,0.981113738
2016/3/27,91.18,82.5,8.68,66.06,45.03,21.03,1.91,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,1.225254498
2016/3/28,92.9,86.25,6.65,66.53,46.02,20.51,1.9,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,5.180235654
2016/3/29,86.94,80.45,6.49,65.57,44.78,20.79,1.81,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,2.532093416
2016/3/31,91.77,84.87,6.9,66.48,45.87,20.61,1.89,10,201603,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,4.655957008
2016/4/1,92.76,85.67,7.09,66.44,46.11,20.33,1.88,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,4.866136523
2016/4/2,94.41,87.5,6.91,66.87,46.82,20.05,1.89,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,8.014070623
2016/4/3,93.54,85.88,7.66,66.27,46.59,19.68,1.84,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,8.110685368
2016/4/5,94.1,86.81,7.29,66.48,46.6,19.88,1.87,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,6.588332454
2016/4/6,93.75,87.19,6.56,66.46,46.64,19.82,1.86,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,6.524645583
2016/4/8,94.65,87.32,7.33,65.99,46.47,19.52,1.85,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,7.871414175
2016/4/9,94.83,87.91,6.92,66.04,46.61,19.43,1.84,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,5.71861534
2016/4/15,87.84,81.74,6.1,65.68,45.27,20.41,1.79,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,7.625252467
2016/4/16,89.69,81.98,7.71,65.47,45.71,19.76,1.77,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,15.63960818
2016/4/18,90.97,84.38,6.59,65.97,46.78,19.19,1.74,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,15.90272514
2016/4/19,92,85.84,6.16,65.96,47.14,18.82,1.73,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,16.96386413
2016/4/20,91.75,85.09,6.66,65.69,46.55,19.14,1.76,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,8.574284201
2016/4/21,89.06,82.87,6.19,66.34,46.85,19.49,1.73,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,14.22388633
2016/4/22,88.78,82.41,6.37,66.72,47.68,19.04,1.69,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,14.06518173
2016/4/23,87.26,80.03,7.23,66.03,47.18,18.85,1.64,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,12.57691453
2016/4/25,89.61,83.29,6.32,65.95,47.38,18.57,1.66,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,9.249431233
2016/4/26,86.78,81.22,5.56,65.59,46.53,19.06,1.65,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,5.068199992
2016/4/29,90.29,84.17,6.12,67.09,47.2,19.89,1.79,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,6.960826218
2016/4/30,89.78,82.32,7.46,66.5,46.81,19.69,1.77,10,201604,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,7.11807085
2016/5/2,86.13,80.15,5.98,66.21,45.84,20.37,1.75,10,201605,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,1.453786371
2016/5/4,89.24,82.79,6.45,67.13,46.71,20.42,1.82,10,201605,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,7.333264051
2016/5/29,52.08,46.65,5.43,62.04,53.7,8.34,0.44,10,201605,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,5.585107525
2016/5/30,49.57,44.03,5.54,62.87,53.77,9.1,0.45,10,201605,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,8.965263257
2016/10/2,112.54,104.62,7.92,69.69,51.97,17.72,1.99,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-0.472052842
2016/10/4,85.76,79.77,5.99,72.03,49.85,22.18,1.91,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,0.643857805
2016/10/5,78.84,73.89,4.95,74.65,48.22,26.43,2.06,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-0.121132157
2016/10/6,72.1,66.61,5.49,72.84,45.41,27.43,1.97,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,0.731217205
2016/10/8,95.65,89.98,5.67,68.68,47.42,21.26,2.03,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,0.753091421
2016/10/9,92.14,85.55,6.59,65.83,45.4,20.43,1.88,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-0.817034385
2016/10/10,91.52,85.18,6.34,66.53,45.64,20.89,1.91,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-0.948740706
2016/10/11,88.78,81.59,7.19,66.4,45.03,21.37,1.9,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-1.403130494
2016/10/12,90.41,84.53,5.88,68.7,46.49,22.21,2,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-1.578942668
2016/10/13,88.32,81.98,6.34,67.67,45.69,21.98,1.94,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-1.841719653
2016/10/14,87.1,81.52,5.58,66.75,45.08,21.67,1.89,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-1.777766983
2016/10/15,88.06,81.37,6.69,67.11,45.18,21.93,1.93,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-1.938307921
2016/10/18,86.21,79.97,6.24,68.43,46.13,22.3,1.92,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-3.382805829
2016/10/19,85.92,76.86,9.06,68.37,45.12,23.25,1.99,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-4.877254566
2016/10/23,83.39,75.32,8.07,69.8,45.06,24.74,2.06,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-5.459567914
2016/10/27,87.25,81.06,6.19,74.85,48.1,26.75,2.33,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-4.132042895
2016/10/30,90.44,83.2,7.24,75.52,49.25,26.27,2.37,10,201610,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-5.164700463
2016/11/3,84.61,77.71,6.9,70.34,46.14,24.2,2.04,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-5.052330012
2016/11/5,81.17,78.27,2.9,75.39,47.24,28.15,2.28,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-12.45862079
2016/11/7,92.69,85.6,7.09,73.26,47.89,25.37,2.35,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-6.14516293
2016/11/8,92.31,85.92,6.39,74.06,48.55,25.51,2.36,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-5.963426262
2016/11/9,42.31,41.14,1.17,51.09,40.41,10.68,1.01,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-11.10634545
2016/11/10,66.32,59.78,6.54,65.67,39.4,26.27,1.87,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-13.58114306
2016/11/12,93.16,87.2,5.96,84.48,52.95,31.53,2.94,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-13.8756208
2016/11/13,90.26,82.22,8.04,88.22,53.52,34.7,3.13,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-19.74510837
2016/11/14,91.25,85.1,6.15,90.92,55.3,35.62,3.25,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-18.99347917
2016/11/15,92.15,86.41,5.74,92.94,56.69,36.25,3.35,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-18.73584604
2016/11/16,84.6,78.74,5.86,92.09,54.04,38.05,3.21,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-24.58322914
2016/11/17,85.04,79.22,5.82,94.73,54.68,40.05,3.41,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-25.35276675
2016/11/18,86.15,80.75,5.4,96.36,55.6,40.76,3.52,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-25.25383321
2016/11/19,90.3,83.71,6.59,98.45,57.23,41.22,3.72,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-25.80211655
2016/11/20,91.25,84.34,6.91,98.77,57.62,41.15,3.76,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-25.60896254
2016/11/22,92.78,86.56,6.22,96.56,57.93,38.63,3.59,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-17.75537515
2016/11/23,94.31,88.48,5.83,93.04,57.39,35.65,3.37,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-15.26661253
2016/11/24,74.28,67.73,6.55,88.46,51.51,36.95,2.66,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-11.00413342
2016/11/25,51.78,44.98,6.8,84.03,44.57,39.46,2.05,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-8.501082063
2016/11/26,52.17,43.65,8.52,81.02,43.19,37.83,1.97,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-7.62531503
2016/11/27,54.34,44.75,9.59,80.38,43.25,37.13,2.01,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-6.105721235
2016/11/28,68.29,61.46,6.83,79.66,46.38,33.28,2.22,10,201611,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-6.549643715
2016/12/1,97.44,91.65,5.79,76.9,51.94,24.96,2.43,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-4.881562859
2016/12/2,85.94,79.93,6.01,76.64,49.35,27.29,2.33,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-12.92371287
2016/12/3,84.63,78.53,6.1,80.18,49.64,30.54,2.58,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-19.64206254
2016/12/4,94.56,87.14,7.42,81.2,52.01,29.19,2.76,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-14.59576845
2016/12/5,99.22,93.69,5.53,81.64,54.03,27.61,2.74,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-5.528271695
2016/12/6,87.7,81.86,5.84,79.46,50.65,28.81,2.52,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-12.70975828
2016/12/7,92.03,86.24,5.79,80.41,51.88,28.53,2.62,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-11.28850671
2016/12/8,93.76,86.79,6.97,79.54,51.83,27.71,2.59,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-10.36108045
2016/12/9,99.53,93.16,6.37,79.32,52.93,26.39,2.62,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-6.689496686
2016/12/11,95.61,88.05,7.56,80.34,52.13,28.21,2.69,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-12.58647168
2016/12/12,100.92,94.35,6.57,78.65,52.78,25.87,2.61,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-5.210986276
2016/12/13,78.79,73.04,5.75,76.31,47.55,28.76,2.2,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-4.459705165
2016/12/15,66.48,61.22,5.26,76.23,45.05,31.18,2.07,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-4.281685802
2016/12/16,62.16,57.54,4.62,78.72,44.42,34.3,2.13,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-13.07503331
2016/12/18,60.52,53.87,6.65,84.32,43.93,40.39,2.45,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-19.76458748
2016/12/19,69.67,65.74,3.93,87.28,48.21,39.07,2.71,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-16.89349167
2016/12/20,81.34,76.22,5.12,91.81,53.25,38.56,3.14,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-12.5624667
2016/12/21,83.79,78.35,5.44,93.19,54.59,38.6,3.24,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-13.6455487
2016/12/23,76.74,71.8,4.94,95.01,51.22,43.79,3.37,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-32.58261681
2016/12/24,80.13,74.68,5.45,96.72,52.1,44.62,3.58,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-31.88723755
2016/12/26,86.16,80.61,5.55,89.46,52.51,36.95,3.18,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-12.65768337
2016/12/27,86.27,80.12,6.15,87.44,52.53,34.91,3.01,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-13.07401248
2016/12/28,85.77,80.35,5.42,82.55,50.52,32.03,2.75,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-10.88692256
2016/12/29,81.61,75.4,6.21,79.41,48.57,30.84,2.52,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-11.84816833
2016/12/30,79.36,73.25,6.11,76.3,46.71,29.59,2.35,10,201612,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-11.01617924
2017/1/2,83.52,78.96,4.56,77.72,48.93,28.79,2.4,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-7.436249216
2017/1/3,85.92,80.62,5.3,77.5,49.29,28.21,2.42,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-6.078477939
2017/1/4,87.32,81.78,5.54,77.27,49.69,27.58,2.41,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-4.507040401
2017/1/5,86.38,80.9,5.48,77.23,49.7,27.53,2.38,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-3.053332925
2017/1/10,73.95,68.43,5.52,83.65,47.61,36.04,2.67,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-23.97296667
2017/1/12,85.75,79.48,6.27,86.66,52.01,34.65,2.97,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-13.33639594
2017/1/13,81.54,75.42,6.12,88.95,51.86,37.09,3.02,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-18.47675014
2017/1/14,81.4,75.22,6.18,92.36,52.89,39.47,3.22,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-24.12351259
2017/1/15,76.25,69.85,6.4,92.73,50.95,41.78,3.19,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-28.8302749
2017/1/16,78.64,73.22,5.42,92.97,51.29,41.68,3.28,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-27.63615417
2017/1/17,81.1,75.37,5.73,92.88,51.96,40.92,3.33,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-22.58406242
2017/1/18,81.88,75.4,6.48,91.91,52.22,39.69,3.25,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-17.86642512
2017/1/19,82.01,76.66,5.35,91.68,52.68,39,3.2,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-18.07005413
2017/1/20,84.73,78.23,6.5,90.15,52.98,37.17,3.14,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-15.07329599
2017/1/21,86.79,80.78,6.01,86.69,52.87,33.82,2.94,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-8.673349639
2017/1/22,86.39,79.53,6.86,84.25,51.99,32.26,2.79,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-8.243157963
2017/1/23,87.27,82.09,5.18,82.54,52.06,30.48,2.66,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-6.070840836
2017/1/24,81.91,75.54,6.37,81.42,50.1,31.32,2.56,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-10.38675829
2017/1/25,83.32,77.92,5.4,83.98,51.26,32.72,2.73,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-12.44779174
2017/1/26,81.72,76.23,5.49,87.13,52.08,35.05,2.86,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-16.1204917
2017/1/27,79.84,74.86,4.98,90.31,51.99,38.32,3.06,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-24.88033334
2017/1/28,81.77,76.19,5.58,92.78,53.2,39.58,3.24,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-22.27703333
2017/1/29,84.2,77.46,6.74,93.32,53.89,39.43,3.33,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-20.10079173
2017/1/30,86.73,80.86,5.87,92.8,54.97,37.83,3.29,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-14.00310417
2017/1/31,86,80.07,5.93,90.11,54.01,36.1,3.1,10,201701,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-13.55996243
2017/2/1,84.91,79.31,5.6,86.88,52.77,34.11,2.9,10,201702,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-12.36090418
2017/2/2,85.95,80.41,5.54,84.51,52.05,32.46,2.79,10,201702,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-9.385416726
2017/2/3,86.38,80.46,5.92,83.16,51.64,31.52,2.73,10,201702,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-9.21167165
2017/2/4,86.65,80.55,6.1,82.34,51.49,30.85,2.67,10,201702,Heating + Hot water,opened,1105,2646.5,5,panel,1982,2932.7,-8.134670456
